age,job,marital,education,balance,duration,poutcome,FDcreated
60,6,1,1,0.022891392258809935,399,1,0
37,9,2,2,0.04546986327748893,1925,1,0
41,1,0,1,0.024347679568650107,178,0,0
36,9,2,1,0.023577411900635472,485,1,0
49,4,0,1,0.04190737531292124,76,0,0
33,4,0,2,0.015044290390910842,163,0,0
44,4,1,2,0.033145580589254764,118,0,0
27,0,2,1,0.026189100712497592,53,1,0
37,0,2,0,0.03365106874638937,637,1,1
59,0,1,1,0.04163056036972848,301,2,0
46,1,1,0,0.07286250722125939,118,0,0
54,1,1,1,0.02439582129790102,278,0,0
43,1,1,0,0.02149528211053341,112,1,0
38,4,2,2,0.06655594068938957,1710,1,1
50,0,2,1,0.09267282880801078,217,0,0
36,1,1,1,0.02385422684382823,415,0,0
33,0,2,1,0.02249422299248989,326,0,0
50,1,0,0,0.022855285961871752,173,0,0
40,4,2,2,0.022072982861544386,306,0,0
40,7,1,1,0.03610629693818602,350,0,0
40,1,1,0,0.039656749470440976,224,0,0
40,1,1,1,0.026610340843443096,474,0,0
49,1,1,1,0.08354997111496244,255,0,0
30,1,1,0,0.02496148661659927,29,0,0
43,9,1,1,0.02775370691315232,181,0,0
43,1,1,0,0.022373868669362605,254,0,0
49,1,1,0,0.059118043520123245,216,1,0
25,8,2,1,0.03610629693818602,85,0,0
33,7,1,1,0.02512998266897747,142,0,0
41,1,1,0,0.08959175813595224,280,0,0
31,1,1,0,0.020279703446947815,149,0,0
49,4,0,2,0.023974581166955517,288,0,0
40,7,0,1,0.025190159830541112,302,1,0
59,0,1,1,0.024419892162526477,556,2,1
37,9,1,1,0.023445022145195456,239,1,0
31,4,2,2,0.05387059503177354,349,0,0
45,4,1,2,0.030822742152898132,253,0,0
46,0,0,1,0.03451761987290584,181,0,0
55,3,1,1,0.02468467167340651,178,0,0
39,1,1,1,0.08395917581359523,206,0,0
44,1,2,1,0.02859618717504333,209,1,0
36,1,1,0,0.026959368380512227,692,1,0
58,2,1,0,0.03655160793375698,206,0,0
52,5,1,0,0.03172539957635278,339,0,0
43,1,1,0,0.029354419410745233,175,0,0
38,9,0,1,0.0916738879260543,173,0,0
49,7,1,1,0.02593635663393029,541,1,0
48,7,0,1,0.025093876372039282,242,0,0
60,9,1,1,0.01970200269593684,472,0,0
40,1,1,0,0.05270315809743886,135,1,0
46,1,1,1,0.04172684382823031,175,0,0
37,9,1,1,0.03238734835355286,807,0,0
33,0,2,1,0.02775370691315232,235,0,0
39,1,2,1,0.030269112266512615,57,1,0
43,1,1,0,0.02568361255536299,144,0,0
38,1,2,0,0.16866454843057962,455,0,0
40,7,1,1,0.03409637974196033,285,0,0
38,1,1,0,0.04018630849220104,101,0,0
34,1,1,0,0.03842913537454266,456,0,0
40,1,1,0,0.02667051800500674,339,0,0
46,7,1,1,0.05133111881378779,220,1,0
32,4,2,2,0.03390381282495667,147,0,0
43,4,1,2,0.03661178509532063,236,1,0
40,1,1,0,0.03948825341806278,58,0,0
46,2,1,1,0.027537069131523203,1388,0,0
38,1,1,1,0.02267475447718082,57,1,0
42,1,1,0,0.027512998266897747,31,0,0
35,9,2,1,0.02747689196995956,496,0,1
36,0,0,1,0.03578134026574235,83,1,0
28,9,1,1,0.01904005391873676,152,0,0
46,2,2,2,0.03964471403812825,91,0,0
39,1,1,0,0.028463797419603313,197,1,0
48,1,1,1,0.03120787598690545,117,1,0
39,4,1,2,0.03401213171577123,564,1,0
37,1,1,0,0.02312006547275178,24,1,0
57,5,1,0,0.022831215097246293,164,0,0
39,1,1,0,0.03230310032736376,53,0,0
29,8,2,1,0.024528211053341038,20,0,0
38,9,2,2,0.03321779318313114,5,0,0
31,0,2,2,0.025719718852301173,82,0,0
47,1,2,0,0.14974484883497016,81,1,0
41,0,2,1,0.026694588869632198,14,1,0
36,1,1,1,0.03576930483342962,77,0,0
33,7,1,1,0.03564895051030233,320,1,0
42,7,1,1,0.020977758521086076,211,0,0
43,1,1,1,0.022710860774119008,26,0,0
34,4,2,2,0.11008809936452918,38,0,0
57,5,0,1,0.01469526285384171,210,0,0
27,1,2,1,0.022698825341806277,15,1,0
33,1,1,1,0.022915463123435394,259,0,0
40,4,2,2,0.027561139996148662,130,0,0
55,5,1,1,0.03372328134026574,87,0,0
36,1,1,0,0.026514057384941267,774,0,1
32,1,1,1,0.03403620258039669,231,1,0
33,0,1,1,0.022879356826497207,74,0,0
40,1,2,1,0.02366165992682457,135,0,0
32,4,2,2,0.11226651261313306,22,0,0
46,1,1,0,0.028836895821297902,32,0,0
34,0,1,0,0.027633352590025032,217,0,0
51,7,2,1,0.028885037550548817,370,0,0
30,9,2,1,0.02405882919314462,152,0,0
32,7,2,1,0.028463797419603313,150,0,0
38,9,2,1,0.0330733679953784,364,0,0
28,1,2,0,0.027862025803966878,68,0,0
38,9,2,1,0.02340891584825727,109,0,0
33,4,0,2,0.026429809358752165,23,0,0
31,1,2,1,0.027452821105334105,134,0,0
42,10,1,0,0.015682168303485462,224,0,0
27,4,2,2,0.026538128249566726,173,1,0
32,7,1,1,0.027645388022337763,67,0,0
49,1,2,1,0.03140044290390911,29,1,0
37,7,1,1,0.02740467937608319,95,0,0
37,1,0,1,0.031328230310032734,118,0,0
28,1,2,1,0.022650683612555362,172,0,0
50,4,1,2,0.05648228384363566,200,0,0
36,9,2,1,0.048562969381860194,134,0,0
51,1,1,0,0.023156171769689968,79,0,0
50,4,0,2,0.023878297708453688,157,0,0
23,7,1,1,0.02284325052955902,19,0,0
39,1,1,1,0.039753032928942805,9,1,0
33,1,1,1,0.04560225303292894,39,2,0
39,9,0,1,0.03238734835355286,69,0,0
38,4,2,2,0.20356730213749277,167,1,0
58,1,1,1,0.09493549008280378,133,0,0
35,1,1,1,0.04471163104178702,96,0,0
39,9,2,1,0.02267475447718082,6,1,0
55,4,0,2,0.04880367802811477,318,2,0
35,1,1,1,0.0254790102060466,66,0,0
37,7,1,1,0.030557962642018103,272,1,0
31,6,1,1,0.024251396110148277,294,0,0
55,1,1,0,0.015020219526285385,15,0,0
33,9,1,1,0.025334585018293856,669,0,1
33,4,0,2,0.0253105141536684,93,0,0
30,1,1,1,0.03440930098209128,256,0,0
42,1,1,1,0.04863518197573657,149,0,0
50,1,1,0,0.02267475447718082,131,0,0
44,10,0,1,0.048045445792412864,152,1,0
38,7,2,0,0.06738638551896785,41,0,0
32,1,1,0,0.023276526092817253,275,0,0
28,0,0,1,0.02810273445022145,302,2,1
32,9,1,1,0.014442518775274409,11,1,0
41,9,2,0,0.026766801463508568,262,0,0
36,1,1,0,0.03264009243212016,1512,0,1
45,2,1,0,0.023372809551319082,119,0,0
24,8,2,1,0.028608222607356057,85,1,0
32,1,2,1,0.048394473329482,423,0,0
50,1,1,0,0.03414452147121125,315,0,0
32,9,1,2,0.04076400924321202,44,0,0
43,4,0,2,0.02865636433660697,66,0,0
33,4,1,1,0.026887155786635857,205,0,0
34,1,2,1,0.05594068938956287,158,0,0
52,1,1,1,0.1090891584825727,276,2,0
50,0,1,0,0.025635470826112075,234,0,0
39,1,1,0,0.06382389755440016,155,0,0
27,1,0,1,0.02267475447718082,363,0,0
42,1,2,1,0.03567302137492779,951,0,1
50,3,1,1,0.11073801270941652,172,0,0
39,4,1,2,0.024371750433275562,788,1,0
27,8,2,1,0.025900250336992104,528,0,0
38,0,2,1,0.022891392258809935,296,0,0
35,1,1,1,0.025647506258424803,114,0,0
35,0,1,1,0.023083959175813594,249,0,0
52,1,1,1,0.023071923743500866,204,2,0
36,7,1,0,0.027645388022337763,60,0,0
42,2,1,0,0.03180964760254188,80,0,0
37,4,1,2,0.02984787213556711,281,0,0
29,4,2,2,0.02267475447718082,155,0,0
28,9,2,1,0.029703446947814367,354,0,0
32,1,1,1,0.04408578856152513,191,0,0
35,1,1,1,0.029619198921625265,55,0,0
50,4,1,1,0.023180242634315423,85,1,0
41,1,1,1,0.02413104178702099,16,1,0
40,1,0,0,0.023324667822068167,10,1,0
40,1,1,1,0.034987001733102256,64,1,0
36,1,1,0,0.04666137107644907,174,1,0
31,0,2,1,0.027332466782206816,228,0,0
39,0,1,1,0.024419892162526477,337,1,0
32,10,1,0,0.026393703061813982,185,0,0
44,1,1,0,0.024913344887348355,152,0,0
32,4,2,1,0.02124253803196611,231,1,0
44,1,1,1,0.03845320623916811,184,0,0
35,1,1,0,0.028150876179472366,573,0,0
31,4,1,2,0.030172828808010782,96,0,0
37,4,1,2,0.044964375120354325,117,0,0
44,1,0,0,0.022975640284999037,201,0,0
40,6,1,0,0.047672347390718274,363,1,0
48,1,1,1,0.02165174273059888,56,1,0
43,1,1,1,0.024732813402657424,96,0,0
25,9,2,2,0.04619198921625265,66,0,0
53,0,1,1,0.1296938186019642,177,0,0
34,4,2,2,0.0235894473329482,747,0,1
47,4,0,2,0.022085018293857114,14,0,0
36,1,0,1,0.02330059695744271,152,0,0
50,1,1,0,0.025274407856730213,137,0,0
51,1,1,0,0.06100760639322164,154,0,0
28,3,1,1,0.023457057577508184,165,0,0
47,1,1,0,0.019220585403427692,201,0,0
32,7,1,1,0.023011746581937224,88,0,0
37,4,2,2,0.03879019834392451,96,1,0
36,9,1,1,0.0233367032543809,38,0,0
45,1,1,1,0.024985557481224725,154,1,0
31,1,1,0,0.03623868669362604,43,0,0
35,7,2,1,0.02439582129790102,68,1,0
59,4,1,1,0.03195407279029463,125,0,0
36,4,1,2,0.028463797419603313,215,0,0
32,4,2,1,0.027681494319275947,290,0,0
38,1,2,1,0.06292124013094551,143,0,0
40,7,1,1,0.018125361062969383,541,0,0
34,1,1,1,0.10768101290198344,309,0,0
37,1,1,1,0.02267475447718082,54,0,0
30,7,0,1,0.0267788368958213,54,2,0
41,0,1,1,0.024576352782591952,426,0,0
44,1,0,1,0.026742730598883113,133,0,0
33,7,1,1,0.024624494511842867,135,0,0
30,0,1,1,0.027440785673021374,366,0,1
32,7,1,1,0.042773926439437705,223,0,0
37,3,0,1,0.03519160408241864,199,0,0
47,1,1,0,0.020640766416329673,234,0,0
43,6,0,1,0.0284999037165415,180,0,0
34,1,1,1,0.02267475447718082,68,2,0
59,1,1,0,0.02157953013672251,239,0,0
56,4,0,0,0.022987675717311765,194,1,0
37,1,1,1,0.02884893125361063,134,0,0
32,4,0,2,0.04438667436934335,122,0,0
37,4,2,2,0.02267475447718082,109,0,0
37,1,1,1,0.0250577700751011,156,0,0
30,1,1,0,0.025515116502984787,44,0,0
40,7,0,1,0.026068746389370307,240,0,0
31,1,1,1,0.03564895051030233,248,1,0
44,4,2,1,0.01993067590987868,38,0,0
27,2,1,2,0.023625553629886387,201,0,0
36,4,2,1,0.03869391488542268,77,1,0
51,10,1,1,0.02251829385711535,361,0,0
35,4,2,2,0.039476217985750045,809,0,1
38,7,1,1,0.032062391681109186,262,0,0
35,9,1,1,0.04128153283265935,156,0,0
39,9,1,1,0.07973473907182746,166,0,0
51,1,0,0,0.022446081263238975,829,0,1
35,1,1,1,0.02267475447718082,291,0,0
35,1,1,1,0.026622376275755824,484,1,0
35,0,2,2,0.024516175621028306,37,1,0
31,1,1,1,0.02622520700943578,193,1,0
43,1,0,1,0.02324041979587907,163,0,0
36,4,2,2,0.02485316772578471,159,0,0
55,4,1,0,0.04302667051800501,358,0,0
34,1,1,1,0.02829530136722511,195,0,0
44,4,0,2,0.027344502214519544,246,2,0
40,1,1,1,0.024179183516271904,119,0,0
33,2,2,2,0.040499229732331984,172,1,0
44,1,1,2,0.03917533217793183,788,1,0
33,4,0,2,0.08947140381282495,124,0,0
47,0,0,2,0.032856730213749276,85,0,0
37,7,2,2,0.023541305603697285,98,0,0
51,1,0,1,0.02966734065087618,107,1,0
37,1,1,1,0.027801848642403235,323,0,0
31,1,2,1,0.04908049297130753,275,1,0
44,4,1,2,0.17181783169651454,177,1,0
53,4,1,2,0.009291353745426535,53,0,0
33,1,1,0,0.027609281725399577,396,0,0
41,7,1,1,0.028343443096476025,954,2,1
26,0,2,1,0.023830155979202773,612,1,0
38,4,1,2,0.02267475447718082,537,0,0
57,4,0,2,0.027585210860774118,402,0,0
39,0,1,1,0.1384315424610052,94,0,0
47,0,1,1,0.030401502021952628,197,1,0
44,9,2,1,0.023071923743500866,195,0,0
37,1,1,1,0.018967841324860388,168,0,0
45,1,1,1,0.029619198921625265,154,0,0
37,7,1,1,0.0386578085884845,121,0,0
42,1,1,1,0.018630849220103985,318,0,0
35,9,1,1,0.031243982283843636,255,0,0
39,4,2,2,0.023794049682264586,196,0,0
60,4,0,1,0.02267475447718082,65,0,0
47,1,1,0,0.09669266320046216,444,0,0
32,1,1,1,0.025202195262853843,308,1,0
46,1,1,0,0.0884002503369921,562,2,0
50,9,0,1,0.02202484113229347,698,0,1
49,7,1,1,0.051668110918544195,272,0,0
39,1,1,0,0.030377431157327172,220,1,0
31,0,2,1,0.028776718659734257,65,1,0
58,4,1,2,0.07264586943963028,76,2,0
57,1,1,1,0.022975640284999037,378,0,0
46,4,1,2,0.03594983631812055,185,0,0
42,4,0,2,0.02324041979587907,222,0,0
35,1,1,0,0.02803052185634508,237,1,0
32,9,2,1,0.02593635663393029,80,1,0
47,1,0,0,0.02759724629308685,143,1,0
35,10,2,1,0.022783073367995378,84,0,0
42,4,1,2,0.03665992682457154,406,1,0
45,9,0,1,0.03241141921817832,155,0,0
51,7,1,1,0.02396254573464279,99,0,0
34,1,2,1,0.02314413633737724,254,0,0
51,1,1,0,0.03715337954939341,25,0,0
40,1,1,0,0.023926439437704602,277,0,0
37,0,1,1,0.02349316387444637,151,0,0
36,1,1,0,0.02313210090506451,285,1,0
42,1,1,0,0.022927498555748122,383,1,0
52,4,1,2,0.02267475447718082,179,1,0
55,5,1,1,0.038068072405160795,446,1,0
39,1,1,1,0.02267475447718082,513,0,0
42,7,1,1,0.023974581166955517,225,0,0
32,1,1,1,0.026706624301944926,240,0,0
35,1,1,0,0.026261313306373966,135,0,0
33,9,1,1,0.030714423262083575,771,1,0
40,1,1,0,0.03266416329674562,873,0,1
55,9,1,2,0.030365395725014444,992,1,0
31,7,2,1,0.04084825726940112,72,0,0
38,10,2,1,0.03897072982861544,364,0,0
49,2,1,2,0.0825630656653187,36,0,0
29,1,2,0,0.04395339880608511,426,1,0
35,9,1,1,0.01960571923743501,196,0,0
32,1,1,1,0.017306951665703833,126,0,0
42,7,0,1,0.0236736953591373,300,0,0
35,7,0,1,0.023613518197573655,630,0,0
47,7,2,1,0.03347053726169844,48,0,0
28,1,2,1,0.022734931638744463,178,0,0
26,7,2,2,0.02423936067783555,24,0,0
31,4,1,2,0.2940256113999615,8,0,0
32,1,1,1,0.03256787983824379,19,0,0
33,4,1,1,0.019978817639129596,152,1,0
30,1,2,1,0.026863084922010397,14,1,0
28,0,2,1,0.022915463123435394,17,1,0
47,0,1,1,0.02411900635470826,18,0,0
46,1,1,1,0.05680724051607934,13,1,0
45,1,2,1,0.02267475447718082,17,1,0
39,4,1,2,0.02267475447718082,11,0,0
44,7,0,1,0.02515405353360293,78,0,0
44,7,0,1,0.02423936067783555,263,0,0
36,0,0,1,0.02793423839784325,722,2,1
33,4,2,1,0.04211197766223763,178,0,0
49,9,1,1,0.02020749085307144,6,0,0
34,1,1,1,0.02904149817061429,325,0,0
55,6,1,1,0.02511794723666474,9,1,0
33,0,2,1,0.025358655882919315,15,0,0
27,1,1,1,0.035047178894665895,580,0,0
26,1,2,0,0.030124687078759867,720,0,0
33,7,2,1,0.023878297708453688,11,1,0
28,1,2,0,0.023324667822068167,533,1,1
37,7,0,1,0.02557529366454843,189,0,0
31,7,1,1,0.024829096861159253,365,0,0
39,9,1,1,0.024275466974773733,84,1,0
32,9,2,2,0.18769256691700367,638,2,0
52,4,1,1,0.04934527248218756,161,0,0
32,0,2,1,0.021074041979587906,119,0,0
35,1,0,1,0.01586269978817639,151,0,0
39,1,1,1,0.023264490660504525,566,0,0
31,0,2,1,0.03795975351434624,291,1,0
29,0,2,1,0.022975640284999037,244,0,0
31,1,1,1,0.024179183516271904,201,0,0
31,1,2,2,0.026622376275755824,414,0,0
31,1,1,0,0.029342383978432505,317,0,0
44,1,1,1,0.02869247063354516,86,0,0
32,1,1,1,0.045710571923743504,532,0,0
46,9,1,2,0.02528644328904294,141,1,0
46,4,0,2,0.02538272674754477,201,1,0
38,0,1,1,0.02346909300982091,51,0,0
38,9,2,2,0.03162911611785095,283,1,0
36,6,1,2,0.026369632197188523,341,1,0
36,0,0,1,0.033133545156942036,102,0,0
38,7,0,1,0.09707779703446948,484,1,0
33,4,2,2,0.08459705372616984,338,1,0
43,1,1,1,0.024082900057770074,73,0,0
56,1,1,0,0.03264009243212016,214,0,0
49,4,1,2,0.023697766223762757,590,1,1
26,0,2,1,0.02346909300982091,451,0,0
31,6,2,2,0.23839784325052957,745,0,1
55,1,0,0,0.12112459079530137,854,0,1
39,7,1,1,0.2745522819179665,1166,1,0
44,0,2,1,0.025984498363181206,7,0,0
37,9,1,1,0.03134026574234546,365,0,0
40,10,1,1,0.025924321201617563,255,0,0
40,9,1,2,0.025719718852301173,377,1,0
43,4,1,0,0.023420951280569997,133,0,0
35,0,1,1,0.06916762950125169,125,0,0
35,4,2,2,0.020917581359522434,279,0,0
35,1,2,1,0.08240660504525323,456,0,1
31,0,1,1,0.1283578856152513,680,2,1
28,1,1,1,0.027163970729828617,10,0,0
29,0,1,1,0.10005054881571346,535,0,0
38,9,2,1,0.03724966300789524,498,2,0
53,7,0,0,0.024431927594839208,149,0,0
50,1,1,1,0.015682168303485462,877,0,0
48,0,0,1,0.01777633352590025,210,0,0
54,5,1,1,0.03638311188137878,155,0,0
34,4,1,2,0.03353071442326208,159,1,0
31,1,2,1,0.024877238590410168,258,2,0
55,4,1,0,0.027079722703639515,161,0,0
39,4,1,2,0.04359233583670325,633,1,1
29,4,2,2,0.022927498555748122,107,0,0
48,1,1,0,0.025250336992104758,307,0,1
42,1,2,0,0.02293953398806085,116,0,0
25,8,2,1,0.03426487579433853,230,0,0
55,5,1,1,0.03212256884267283,47,0,0
42,2,1,1,0.031316194877720006,201,0,0
33,1,1,1,0.03094309647602542,72,0,0
30,0,2,1,0.023192278066628155,91,0,0
40,1,1,0,0.06726603119584056,23,0,0
28,9,2,2,0.027188041594454072,43,1,0
30,1,1,1,0.022855285961871752,524,0,0
48,4,0,2,0.029185923358367033,72,1,0
46,1,1,1,0.027862025803966878,157,0,0
60,1,1,1,0.039608607741190065,112,0,0
34,1,1,1,0.02478095513190834,50,0,0
41,1,2,1,0.045301367225110724,35,1,0
33,1,2,1,0.024383785865588294,123,1,0
30,1,1,1,0.021507317542846138,255,1,0
29,4,1,1,0.025454939341421144,1075,0,1
35,4,1,2,0.03726169844020797,235,1,0
37,9,0,1,0.09436982476410552,64,0,0
41,1,1,1,0.029655305218563452,874,0,1
31,9,2,1,0.1137468707875987,287,0,0
51,1,2,1,0.03119584055459272,391,0,0
46,3,2,1,0.0250577700751011,93,1,0
57,7,1,1,0.02267475447718082,16,1,0
26,9,2,2,0.02830733679953784,221,0,0
47,0,1,1,0.045951280569998074,225,0,0
36,4,1,1,0.044639418447910646,24,0,0
36,9,2,1,0.020195455420758714,419,0,0
30,1,2,1,0.020544482957827844,87,1,0
42,2,1,2,0.024732813402657424,135,0,0
45,2,1,0,0.025996533795493933,586,0,0
34,4,1,2,0.025960427498555746,492,0,1
43,9,2,2,0.025984498363181206,151,1,0
39,1,1,1,0.02002695936838051,282,0,0
33,1,1,1,0.025623435393799344,437,1,0
33,1,2,0,0.02339688041594454,74,0,0
33,4,2,2,0.020881475062584247,111,0,0
33,9,2,1,0.02612892355093395,97,0,0
31,9,2,1,0.02295156942037358,97,0,0
44,3,1,0,0.0388263046408627,112,0,0
53,4,1,2,0.025816002310803002,154,0,0
36,6,0,2,0.03897072982861544,1723,2,1
35,8,0,0,0.05583237049874831,177,1,0
43,1,1,0,0.029089639899865204,246,1,0
52,4,0,2,0.02847583285191604,162,0,0
42,3,2,0,0.036864529173887925,136,0,0
39,1,2,1,0.02267475447718082,9,1,0
48,1,0,1,0.023457057577508184,146,0,0
33,1,1,1,0.02567157712305026,7,0,0
28,9,1,1,0.023372809551319082,16,0,0
35,7,0,1,0.025334585018293856,150,0,0
27,1,1,1,0.01870306181398036,88,0,0
34,0,1,1,0.03199017908723281,163,1,0
45,1,1,1,0.023721837088388216,96,0,0
34,4,2,2,0.023011746581937224,175,0,0
38,4,1,2,0.02374590795301367,71,0,0
23,3,2,1,0.030497785480454457,136,0,0
56,1,1,1,0.01959368380512228,92,0,0
36,9,2,2,0.02267475447718082,155,1,0
39,1,2,0,0.021471211245907954,159,0,0
25,8,2,2,0.03396398998652032,36,1,0
35,4,2,2,0.028427691122665126,107,0,0
47,1,1,0,0.033277970344694784,143,0,0
46,1,1,1,0.02423936067783555,106,0,0
32,9,1,2,0.022855285961871752,226,0,0
25,0,2,1,0.03753851338340073,64,0,0
28,1,1,2,0.026706624301944926,256,2,0
47,1,2,0,0.024275466974773733,285,1,0
42,1,0,0,0.04148613518197573,164,0,0
43,7,1,0,0.05356970922395533,109,0,0
35,1,0,1,0.026718659734257653,191,0,1
32,4,2,2,0.028680435201232427,182,0,0
40,5,2,0,0.021723955324475255,396,0,0
35,9,1,1,0.025346620450606587,165,0,0
36,7,2,1,0.019461294049682266,99,0,0
33,9,1,1,0.02650202195262854,108,1,0
31,4,2,2,0.02267475447718082,117,0,0
29,0,2,1,0.03339832466782207,172,0,0
40,1,1,0,0.02393847487001733,143,0,0
35,1,2,0,0.025635470826112075,157,0,0
53,4,1,2,0.018005006739842094,111,1,0
37,1,1,1,0.029426632004621606,632,0,0
40,4,2,2,0.049850760639322166,115,0,0
57,1,2,0,0.03156893895628731,172,0,0
31,1,2,1,0.03414452147121125,479,2,1
42,7,2,1,0.02267475447718082,67,1,0
42,7,0,1,0.1571947814365492,229,1,0
43,1,1,0,0.028439726554977854,293,0,0
52,9,1,2,0.02431157327171192,46,1,0
38,1,1,1,0.039608607741190065,169,0,0
49,1,1,1,0.035179568650105915,156,0,0
59,1,1,0,0.09233583670325438,56,0,0
33,1,1,1,0.023192278066628155,332,0,0
32,1,2,1,0.015754380897361833,24,0,0
38,7,1,1,0.11544386674369343,218,1,0
43,1,1,0,0.022891392258809935,131,1,0
33,1,2,0,0.027549104563835934,99,0,0
29,1,1,1,0.023445022145195456,444,0,0
51,1,1,0,0.02693529751588677,276,1,0
50,0,0,1,0.024167148083959176,367,0,0
44,1,1,1,0.028283265934912382,158,1,0
33,9,2,2,0.05170421721548238,91,1,0
37,1,1,0,0.04769641825534373,299,0,0
27,9,2,1,0.025298478721355672,1462,0,0
38,1,1,1,0.04350808781051416,162,0,0
31,1,1,0,0.02739264394377046,465,0,0
27,9,1,1,0.03237531292124013,304,0,0
55,4,1,0,0.026742730598883113,8,0,0
43,1,1,1,0.02303581744656268,60,0,0
31,4,1,2,0.0254790102060466,241,0,0
31,6,1,1,0.02966734065087618,303,0,0
38,1,0,0,0.019569612940496823,134,1,0
53,7,0,1,0.031881860196418255,959,1,1
41,9,2,1,0.025081840939726555,353,0,0
39,9,2,1,0.02095368765646062,93,0,0
54,1,1,1,0.02104997111496245,152,0,0
35,1,1,0,0.049297130752936645,320,1,0
30,0,2,1,0.026465915655690352,884,0,1
56,1,1,0,0.026393703061813982,198,0,0
35,9,1,1,0.030497785480454457,241,0,0
34,0,1,1,0.024167148083959176,604,1,1
55,1,1,0,0.020038994800693242,427,0,0
30,2,2,2,0.02632149046793761,176,0,0
46,4,0,2,0.3187223185056807,118,0,0
26,0,2,1,0.030870883882149047,336,0,0
41,0,0,1,0.03209849797804737,135,0,0
41,1,2,0,0.061633448873483536,240,1,0
35,1,1,1,0.03363903331407664,136,0,0
36,1,1,0,0.03463797419603312,154,2,0
41,0,2,1,0.069552763335259,305,1,0
47,1,1,0,0.020640766416329673,172,0,0
41,1,0,1,0.02476891969959561,367,1,0
40,1,1,0,0.05643414211438475,173,0,0
55,0,0,1,0.01920854997111496,62,0,0
33,1,1,0,0.024720777970344696,113,1,0
47,1,2,0,0.0269473329481995,144,0,0
33,1,1,1,0.02665848257269401,178,1,0
42,1,1,1,0.026802907760446755,33,0,0
32,7,1,1,0.03094309647602542,415,1,0
32,0,2,1,0.02321634893125361,908,1,0
31,8,2,2,0.047106682072020026,168,0,0
49,1,1,0,0.029703446947814367,167,0,0
35,1,1,1,0.030702387829770847,10,1,0
46,1,1,0,0.038212497592913536,142,0,0
33,1,1,1,0.03093106104371269,30,1,0
48,1,1,0,0.02784999037165415,340,0,0
39,1,2,1,0.028957250144425187,225,0,0
42,7,1,1,0.024528211053341038,346,1,0
37,7,1,1,0.08229828615443867,290,1,0
38,6,1,1,0.025262372424417485,115,0,0
42,1,1,0,0.024973522048911997,382,0,0
29,1,1,1,0.023384844983631813,100,0,0
52,4,1,2,0.03171336414404005,165,0,0
32,8,1,2,0.03162911611785095,506,1,0
36,7,2,1,0.029510880030810708,140,0,0
35,1,1,0,0.020664837280955133,195,0,0
33,1,1,1,0.023890333140766416,235,0,0
26,0,2,1,0.03214663970729829,68,0,0
30,9,0,2,0.02648998652031581,165,0,0
48,9,0,1,0.024696707105719237,100,1,0
40,9,1,2,0.02992008472944348,145,0,0
39,1,1,1,0.024648565376468323,26,0,0
31,7,2,1,0.026790872328134027,117,1,0
40,0,2,1,0.02339688041594454,460,1,0
33,9,2,2,0.023986616599268245,12,1,0
50,1,1,0,0.024010687463893704,8,1,0
39,7,2,1,0.10771711919892163,667,1,1
42,7,1,1,0.024431927594839208,670,0,1
37,1,1,0,0.026971403812824958,14,1,0
57,7,1,1,0.029053533602927017,10,0,0
47,0,1,1,0.02478095513190834,236,0,0
30,4,2,2,0.033169651453880226,61,0,0
42,1,1,1,0.03085884844983632,306,0,0
30,9,2,1,0.023011746581937224,778,0,0
27,1,1,0,0.02869247063354516,16,0,0
32,7,1,1,0.016199691892932796,233,0,0
43,4,1,2,0.023011746581937224,136,0,0
35,1,1,1,0.025719718852301173,452,1,0
36,6,2,2,0.029619198921625265,33,0,0
31,2,2,1,0.02267475447718082,56,0,0
28,9,1,1,0.033699210475640284,191,1,0
28,7,1,1,0.02882486038898517,274,0,0
44,1,2,0,0.023108030040439053,551,0,1
25,0,1,1,0.029185923358367033,607,0,0
34,1,0,1,0.024792990564221067,67,0,0
21,1,1,0,0.02060466011939149,409,0,1
52,1,0,0,0.021471211245907954,7,1,0
47,1,0,1,0.04048719430001926,144,0,0
41,1,0,1,0.03221885230117466,123,0,0
51,4,1,2,0.02267475447718082,60,0,0
34,1,1,1,0.01958164837280955,160,0,0
56,7,2,1,0.022193337184671674,311,0,1
23,1,2,0,0.06116406701328712,224,0,0
33,4,2,2,0.11196562680531484,21,0,0
33,9,2,2,0.032892836510687466,128,0,0
57,4,1,2,0.026694588869632198,169,0,0
38,7,1,1,0.031978143654920084,198,1,0
26,7,1,1,0.023601482765260928,619,0,1
35,1,2,0,0.023697766223762757,213,0,0
31,0,1,1,0.024143077219333717,49,0,0
39,1,1,1,0.035937800885807815,124,0,0
29,1,1,1,0.02710379356826497,345,0,0
48,4,1,2,0.02251829385711535,20,1,0
40,9,1,1,0.024985557481224725,16,0,0
38,3,0,2,0.07457153860966687,67,0,0
60,0,0,1,0.02476891969959561,241,0,0
42,1,2,0,0.024552281917966493,7,0,0
57,0,0,0,0.024829096861159253,67,0,0
34,4,2,2,0.15927691122665127,153,0,0
35,1,0,1,0.026116888118621222,158,1,0
33,2,1,1,0.04669747737338725,72,0,0
37,1,0,1,0.02196466397072983,169,0,0
34,4,2,2,0.08022819179664933,160,0,0
33,7,0,1,0.036587714230695165,612,0,0
37,1,1,1,0.025346620450606587,7,0,0
32,9,2,2,0.027344502214519544,58,0,0
28,9,2,1,0.03193000192566917,153,0,0
